legislator_name                    , Party      , 2018-01, 2018-03, 2018-04, 2018-05, 2018-06 , 2018-07 , 2018-08 , 2018-10 , 2018-11 , 2018-12  , 2019-01  , 2019-02   , 2019-03   , 2019-04   , 2019-05   , 2019-06   , 2019-07   , 2019-08   , 2019-09   , 2019-10             , 2019-11   , 2019-12            , 2020-01            , 2020-02            , 2020-03             , 2020-04             , 2020-05            , 2020-06            , 2020-07             , 2020-08             , 2020-09             , 2020-10             , 2020-11             , 2020-12     , 2021-01             , 2021-02             , 2021-03             , 2021-04             , 2021-05             , 2021-06             , 2021-07             , 2021-08             , 2021-09             , 2021-10             , 2021-11             , 2021-12             , 2022-01             , 2022-02             , 2022-03             , 2022-04             , 2022-05             , 2022-06             , 2022-07             , 2022-08             , 2022-09             , 2022-10     , 2022-11     , 2022-12     , 2023-01     , 2023-02     , 2023-03     , 2023-04     , 2023-05     , 2023-06     , 2023-07     , 2023-08     , 2023-09     , 2023-10     , 2023-11             , 2023-12     , 2024-01     , 2024-02     , 2024-03     , 2024-04     , 2024-05     , 2024-06     , 2024-07     , 2024-08     , 2024-09     , 2024-10     , 2024-11     , 2024-12     , 2025-01     , 2025-02     , 2025-03     , 2025-04     , 2025-05     , 2025-06     , 2025-07     , 2025-08     , 2025-09     , 2025-10     , 2025-11     , 2025-12     , 2026-01     , 2026-02     , 2026-03
Kevin Hern                         , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,  183001.0          ,  183001.0          ,   223003.5         ,  1188006.5          ,  1370009.5          ,  1386010.5         ,  2819014.5         ,   3460028.5         ,   3476029.5         ,   3500031.0         ,   3532033.0         ,   3556034.5         ,   3572035.5 ,   3580036.0         ,   3596037.0         ,   3612038.0         ,   4370039.0         ,   5916546.5         ,   7148051.0         ,   8378559.5         ,   9335563.0         ,  11005070.5         ,  11286574.0         ,  11750579.0         ,  12081083.5         ,  12097084.5         ,  12113085.5         ,  12576590.0         ,  12608592.0         ,  12632593.5         ,  12745597.5         ,  12761598.5         ,  12885100.5         ,  12990104.0         ,  13006105.0 ,  13038107.0 ,  13317113.0 ,  16668125.0 ,  22676126.5 ,  26498631.0 ,  26514632.0 ,  26530633.0 ,  27369137.5 ,  27385138.5 ,  28151140.0 ,  28239644.0 ,  29005645.5 ,  29946647.5         ,  30035151.5 ,  30051152.5 ,  30442154.0 ,  30498157.5 ,  30506158.0 ,  30872160.0 ,  30936164.0 ,  31319165.0 ,  31319165.0 ,  31319165.0 ,  31494165.5 ,  31494165.5 ,  32402167.5 ,  32402167.5 ,  32402167.5 ,  32402167.5 ,  35402168.0 ,  35402168.0 ,  35402168.0 ,  35402168.0 ,  35402168.0 ,  35467169.0 ,  36730172.5 ,  36730172.5 ,  36730172.5 ,  36730172.5 ,  36730172.5 ,  36730172.5
Kim Schrier                        , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,   175000.5         ,  6350002.0          ,  6350002.0          ,  6350002.0         ,  6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0 ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6350002.0         ,   6585007.5         ,   6585007.5         ,   6585007.5         ,   6585007.5         ,   6585007.5         ,   7710008.5         ,   7710008.5         ,   7710008.5         ,   7710008.5         ,   7710008.5         ,   7710008.5         ,   7710008.5         ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5         ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5 ,   7710008.5
Lance Gooden                       , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5
Laura Friedman                     , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5 ,      8000.5
Laurel Lee                         , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,     75000.5 ,    250001.0 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5 ,    298502.5
Laurel Mrs Lee                     , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5
Linda T. Sanchez                   , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,    8000.75,    8000.75,    8000.75,    8000.75,    8000.75,    8000.75,    8000.75,    8000.75,    8000.75          ,    8000.75,    8000.75         ,    8000.75         ,     8000.75        ,     8000.75         ,     8000.75         ,     8000.75        ,     8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75        ,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75        ,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75,      8000.75
Lisa McClain                       , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,     32500.5 ,     32500.5 ,     32500.5 ,    123502.0 ,    123502.0 ,    156002.5 ,    156002.5 ,    481004.0 ,    489004.5 ,    633013.5 ,    681515.0 ,    811018.5 ,    899522.5 ,    899522.5 ,    899522.5 ,   2863633.0 ,   3607679.5 ,   4218713.5 ,   4753736.5 ,   6626850.5 ,   6626850.5 ,   6626850.5 ,   6626850.5 ,   6659351.0 ,   6659351.0
Lloyd Doggett                      , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,   16001.0          ,   16001.0          ,    16001.0         ,    32002.0          ,    32002.0          ,    32002.0         ,    40002.5         ,     40002.5         ,     40002.5         ,     48003.0         ,     48003.0         ,     48003.0         ,     64004.0 ,     64004.0         ,     64004.0         ,     72004.5         ,     72004.5         ,     72004.5         ,     80005.0         ,     80005.0         ,     80005.0         ,     88005.5         ,     88005.5         ,     88005.5         ,    104006.5         ,    104006.5         ,    104006.5         ,    112007.0         ,    112007.0         ,    112007.0         ,    128008.0         ,    128008.0         ,    128008.0         ,    144009.0         ,    144009.0 ,    144009.0 ,    160010.0 ,    160010.0 ,    160010.0 ,    176011.0 ,    176011.0 ,    176011.0 ,    192012.0 ,    192012.0 ,    192012.0 ,    208013.0 ,    208013.0 ,    208013.0         ,    224014.0 ,    224014.0 ,    224014.0 ,    240015.0 ,    240015.0 ,    240015.0 ,    256016.0 ,    256016.0 ,    256016.0 ,    272017.0 ,    272017.0 ,    272017.0 ,    288018.0 ,    288018.0 ,    288018.0 ,    304019.0 ,    304019.0 ,    304019.0 ,    320020.0 ,    320020.0 ,    320020.0 ,    320020.0 ,    320020.0 ,    320020.0 ,    336021.0 ,    336021.0 ,    336021.0 ,    336021.0
Lloyd K. Smucker                   , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,    8000.5 ,   40501.0           ,   40501.0 ,   48501.5          ,   81002.0          ,    81002.0         ,    81002.0          ,    81002.0          ,    81002.0         ,    81002.0         ,     81002.0         ,     81002.0         ,     81002.0         ,    113502.5         ,    113502.5         ,    113502.5 ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5         ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5         ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5 ,    113502.5
Lois Frankel                       , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,   24001.5          ,   72004.5          ,   112007.0         ,   184011.5          ,   248015.5          ,   296018.5         ,   368023.0         ,    432027.0         ,    464029.0         ,    520032.5         ,    568035.5         ,    584036.5         ,    616038.5 ,    648040.5         ,    704044.0         ,    768048.0         ,    800050.0         ,    832052.0         ,    856053.5         ,    880055.0         ,    896056.0         ,    992062.0         ,   1000062.5         ,   1040065.0         ,   1096068.5         ,   1184074.0         ,   1240077.5         ,   1304081.5         ,   1344084.0         ,   1400087.5         ,   1424089.0         ,   1496093.5         ,   1512094.5         ,   1584099.0         ,   1640102.5 ,   1680105.0 ,   1696106.0 ,   1752109.5 ,   1792112.0 ,   1856116.0 ,   1896118.5 ,   1952122.0 ,   2056128.5 ,   2080130.0 ,   2152134.5 ,   2561157.0 ,   2561157.0 ,   2561157.0         ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0 ,   2561157.0
