chamber,legislator_name,disclosure_date,transaction_date,ticker,asset_description,asset_type,transaction_type,amount_range,amount_min,amount_max,amount_avg,owner,ptr_link,office,party,state,comment,transaction_year,disclosure_year
Senate,Kelly Loeffler,,03/10/2020,CVX,Chevron Corporation,Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/10/2020,DD,"DuPont de Nemours, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/09/2020,AIZ,"Assurant, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $100.00 <br> <em>Expires:</em> 01/15/2021 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of AIZ for $100,2020,
Senate,Kelly Loeffler,,03/09/2020,EMR,"Emerson Electric Co. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $50.00 <br> <em>Expires:</em> 01/15/2021 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of EMR for $50,2020,
Senate,Kelly Loeffler,,03/09/2020,CR,"Crane Co. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $55.00 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of CR for $55,2020,
Senate,Kelly Loeffler,,03/09/2020,HIG,"The Hartford Financial Services Group, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $45.00 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of HIG for $45,2020,
Senate,Kelly Loeffler,,03/04/2020,AMGN,"Amgen Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $180.00 <br> <em>Expires:</em> 10/16/2020 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of AMGN for $180,2020,
Senate,Kelly Loeffler,,03/04/2020,AIG,"American International Group, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $40.00 <br> <em>Expires:</em> 08/21/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of AIG for $40,2020,
Senate,Kelly Loeffler,,03/04/2020,PANW,"Palo Alto Networks, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $150.00 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of PANW for $150,2020,
Senate,Kelly Loeffler,,03/04/2020,CVX,"Chevron Corporation <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $92.50 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of CVX for $92.50,2020,
Senate,Kelly Loeffler,,03/04/2020,BP,"BP PLC <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $30.00 <br> <em>Expires:</em> 11/20/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of BP for $30,2020,
Senate,Kelly Loeffler,,03/03/2020,DD,"DuPont de Nemours, Inc.",Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/02/2020,DD,"DuPont de Nemours, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/28/2020,DD,"DuPont de Nemours, Inc.",Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/11/2020,BKNG,Booking Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/10/2020,BKNG,Booking Holdings Inc.,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/09/2020,HELE,Helen of Troy Limited,Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/06/2020,BKNG,Booking Holdings Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/09/2020,TJX,"The TJX Companies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/03/2020,ROST,"Ross Stores, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/03/2020,LULU,Lululemon Athletica Inc.,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/03/2020,FB,"Facebook, Inc.",Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/02/2020,ROST,"Ross Stores, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/26/2020,CME,CME Group Inc.,Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/26/2020,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/26/2020,AZO,"AutoZone, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/26/2020,ADP,"Automatic Data Processing, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/26/2020,ARNA,"Arena Pharmaceuticals, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/27/2020,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/24/2020,CME,CME Group Inc.,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/24/2020,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/24/2020,NVDA,NVIDIA Corporation,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/24/2020,IPHI,Inphi Corporation,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/24/2020,FB,"Facebook, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,02/24/2020,ARNA,"Arena Pharmaceuticals, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
Senate,Kelly Loeffler,,03/11/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",5000001.0,25000000.0,15000000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,,,,"Shares sold through a 10b5-1 plan, which is an SEC compliant pre-determined plan",2020,
Senate,Kelly Loeffler,,02/26/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,,,,"Sale of exercised options and shares received as compensation; shares sold through a 10b5-1 plan, which is an SEC compliant pre determined plan",2020,
Senate,Kelly Loeffler,,02/26/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,,,,Partial exercise of stock options,2020,
Senate,Kelly Loeffler,,03/11/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",5000001.0,25000000.0,15000000.5,Self,https://efdsearch.senate.gov/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,,,,"Sale of exercised options (sold to cover taxes and cost of prior exercise of options); shares sold through a 10b5-1 plan, which is an SEC compliant pre-determined plan",2020,
Senate,Kelly Loeffler,,02/18/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$5,000,001 - $25,000,000",5000001.0,25000000.0,15000000.5,Self,https://efdsearch.senate.gov/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,,,,Exercise of stock options prior to expiration date,2020,
Senate,Sheldon Whitehouse,,02/13/2020,WM,"Waste Management, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Self,https://efdsearch.senate.gov/search/view/ptr/2d09ce3a-1dfb-4110-b9aa-fe0dbde0d490/,,,,--,2020,
Senate,Sheldon Whitehouse,,02/13/2020,DLR,"Digital Realty Trust, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Self,https://efdsearch.senate.gov/search/view/ptr/2d09ce3a-1dfb-4110-b9aa-fe0dbde0d490/,,,,--,2020,
Senate,Pat Roberts,,03/26/2020,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,R,2020,
Senate,Pat Roberts,,03/24/2020,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,R,2020,
Senate,Pat Roberts,,03/24/2020,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,R,2020,
Senate,Pat Roberts,,03/26/2020,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/26/2020,CVX,Chevron Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/26/2020,BA,The Boeing Company,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/24/2020,WMT,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,--,2020,
Senate,Pat Roberts,,03/24/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/24/2020,--,Costco Wholesale Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/20/2020,V,Visa Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/09/2020,WMT,Walmart Inc.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,555,2020,
Senate,Pat Roberts,,03/06/2020,NFLX,"Netflix, Inc.",Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,R,2020,
Senate,Pat Roberts,,03/02/2020,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,R,2020,
Senate,Pat Roberts,,03/02/2020,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,R,2020,
Senate,Pat Roberts,,03/20/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,sep,2020,
Senate,Pat Roberts,,03/06/2020,NFLX,"Netflix, Inc.",Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,sep,2020,
Senate,Pat Roberts,,03/06/2020,NVDA,NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,sep,2020,
Senate,Pat Roberts,,03/06/2020,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,sep,2020,
Senate,Pat Roberts,,03/02/2020,AAPL,Apple Inc.,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,Sep,2020,
Senate,Pat Roberts,,03/02/2020,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,,sep,2020,
Senate,William Cassidy,,03/09/2020,WMT,Walmart Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,TROW,"T. Rowe Price Group, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,PG,The Procter &amp; Gamble Company,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,MDT,Medtronic plc,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,EMR,Emerson Electric Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,BLK,"BlackRock, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,AMGN,Amgen Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,T,AT&amp;T Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,VFC,V.F. Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,PSX,Phillips 66,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,MMM,3M Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,JNJ,Johnson &amp; Johnson,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,William Cassidy,,03/09/2020,DOW,Dow Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,,,,--,2020,
Senate,Richard Blumenthal,,03/24/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/bcf4205f-7df0-48c9-b51e-25c5b99b2bd2/,,,,,2020,
Senate,John Boozman,,03/19/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/9cb7a5dd-bf30-48d2-8e73-58e980b9c203/,,,,,2020,
Senate,Ron Johnson,,03/02/2020,--,"Pacur, LLC <div class=""text-muted""> <em>Company:</em> Pacur, LLC &nbsp;(Oshkosh, WI) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Manufacturing - Plastic Extrusion</div>",Other Securities,Sale (Full),"$5,000,001 - $25,000,000",5000001.0,25000000.0,15000000.5,Self,https://efdsearch.senate.gov/search/view/ptr/3877f56e-ceb3-4e34-9659-cf52ba9efc5d/,,,,--,2020,
Senate,Dianne Feinstein,,03/17/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/680b4c2d-8eea-48c5-b79e-df2754e37ac4/,,,,,2020,
Senate,"Jerry Moran,",,03/10/2020,VWO,Vanguard FTSE Emerging Markets Index Fund ETF Shar,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Self,https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/,,,,--,2020,
Senate,"Jerry Moran,",,03/10/2020,HAL,Halliburton Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/,,,,--,2020,
Senate,"Jerry Moran,",,03/10/2020,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Self,https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/,,,,--,2020,
Senate,"Jerry Moran,",,03/10/2020,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Self,https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/,,,,--,2020,
Senate,James M Inhofe,,02/20/2020,BAM,Brookfield Asset Management Inc.,Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Self,https://efdsearch.senate.gov/search/view/ptr/02f8b979-2850-4db9-a537-a768e1eb7a67/,,,,--,2020,
Senate,Jacklyn S Rosen,,02/29/2020,IR,"Ingersoll Rand Inc. (Exchanged) <br> GDI - Ingersoll Rand Plc (f/k/a Gardner Denver Holdings, Inc.) (Received)",Stock,Exchange,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/f4436e12-3cdf-40d0-93f0-54bb12635f8b/,,,,On 3/4/2020 Ingersoll Rand PLC (GDI) changed it's name to Trane Technologies PLC F (TT),2020,
Senate,Richard Blumenthal,,03/12/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/8da9c843-54ce-4d2e-ac32-74b2153ec020/,,,,,2020,
Senate,Kelly Loeffler,,02/14/2020,ORCL,Oracle Corporation,Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,,,,--,2020,
Senate,Kelly Loeffler,,02/14/2020,XOM,Exxon Mobil Corporation,Stock,Sale (Full),"$250,001 - $500,000",250001.0,500000.0,375000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,,,,--,2020,
Senate,Kelly Loeffler,,02/14/2020,CTXS,"Citrix Systems, Inc.",Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,,,,--,2020,
